MJD	ANDICAM_K	ANDICAM_K_err	DECam_Y	DECam_Y_err	DECam_g	DECam_g_err	DECam_i	DECam_i_err	DECam_r	DECam_r_err	DECam_u	DECam_u_err	DECam_z	DECam_z_err	EFOSC2_U	EFOSC2_U_err	EFOSC2_V	EFOSC2_V_err	FLAMINGOS-2_H	FLAMINGOS-2_H_err	FLAMINGOS-2_J	FLAMINGOS-2_J_err	FLAMINGOS-2_Ks	FLAMINGOS-2_Ks_err	FORS2_B	FORS2_B_err	FORS2_I	FORS2_I_err	FORS2_R	FORS2_R_err	FORS2_V	FORS2_V_err	FourStar_H	FourStar_H_err	FourStar_J	FourStar_J_err	FourStar_J1	FourStar_J1_err	FourStar_Ks	FourStar_Ks_err	GFC_i	GFC_i_err	GFC_r	GFC_r_err	GFC_y	GFC_y_err	GFC_z	GFC_z_err	GMOS_g	GMOS_g_err	GMOS_i	GMOS_i_err	GMOS_r	GMOS_r_err	GMOS_z	GMOS_z_err	GROND_H	GROND_H_err	GROND_J	GROND_J_err	GROND_K	GROND_K_err	GROND_g	GROND_g_err	GROND_i	GROND_i_err	GROND_r	GROND_r_err	GROND_z	GROND_z_err	HAWKI_Ks	HAWKI_Ks_err	HSC_z	HSC_z_err	IMACS_i	IMACS_i_err	IMACS_r	IMACS_r_err	LRIS_I	LRIS_I_err	MOIRCS_Ks	MOIRCS_Ks_err	SIRIUS_H	SIRIUS_H_err	SIRIUS_J	SIRIUS_J_err	SIRIUS_Ks	SIRIUS_Ks_err	SOFI_H	SOFI_H_err	SOFI_Ks	SOFI_Ks_err	Sinistro_V	Sinistro_V_err	Sinistro_g	Sinistro_g_err	Sinistro_i	Sinistro_i_err	Sinistro_r	Sinistro_r_err	Sinistro_z	Sinistro_z_err	Skymapper_g	Skymapper_g_err	Skymapper_i	Skymapper_i_err	Skymapper_r	Skymapper_r_err	Swope_B	Swope_B_err	Swope_V	Swope_V_err	Swope_g	Swope_g_err	Swope_i	Swope_i_err	Swope_r	Swope_r_err	T80Cam_g	T80Cam_g_err	UVOT_B	UVOT_B_err	UVOT_M2	UVOT_M2_err	UVOT_U	UVOT_U_err	UVOT_W1	UVOT_W1_err	UVOT_W2	UVOT_W2_err	VIMOS_z	VIMOS_z_err	VISTA_J	VISTA_J_err	VISTA_Ks	VISTA_Ks_err	VISTA_Y	VISTA_Y_err
57992.920000002116	7.976948716419362e-18	1.0937974633761783e-18	3.0642919478360603e-18	1.1445520074597524e-18	nan	nan	3.1207137927283595e-18	2.171571957402461e-18	nan	nan	nan	nan	2.7138185346904953e-18	1.2124988222545033e-18	nan	nan	nan	nan	6.5187566006768346e-18	5.266416220653135e-19	2.492429771349832e-18	7.957529109089431e-19	8.990750775354985e-18	5.38412954043769e-19	nan	nan	3.919157115002137e-18	1.1076690738349194e-18	1.9213374191306524e-18	6.85960085600225e-19	1.936632359185536e-18	5.700938523739647e-19	nan	nan	nan	nan	nan	nan	4.670915347085799e-18	5.1389827878400804e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.465777765401332e-18	1.3194055706950435e-18	nan	nan	9.08832623708795e-18	1.5565210926122263e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0232233875938795e-17	2.7788055242124752e-18	nan	nan	1.0950277127025819e-17	1.7513126382427604e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.196204404558228e-18	6.987460828462704e-18	3.900361507696508e-18	1.2293162597205512e-18	9.145171807733073e-18	4.936776872896335e-19	nan	nan
57992.93000000212	7.952730426618112e-18	1.096853799928798e-18	3.0365878551349344e-18	1.0082432059165437e-18	nan	nan	3.088917713913346e-18	1.925024786903731e-18	nan	nan	nan	nan	2.6922712689086805e-18	1.0612457557689406e-18	nan	nan	nan	nan	6.491044148739259e-18	4.944890206214278e-19	2.498064653046134e-18	7.592727217382999e-19	8.967093482050284e-18	5.38090827731974e-19	nan	nan	3.896776439872209e-18	1.0827344302563586e-18	1.914462063291043e-18	6.486429689226303e-19	1.9298702023725547e-18	5.523879522761062e-19	nan	nan	nan	nan	nan	nan	4.672409173506172e-18	5.123159049481599e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.4447748438958425e-18	1.3091895643898108e-18	nan	nan	9.067346116756693e-18	1.5611896656637706e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0199744101561894e-17	2.770093007442436e-18	nan	nan	1.0935190940386945e-17	1.7465804733710448e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.1734632670255066e-18	7.045224781427659e-18	3.867154364031627e-18	1.205761105950725e-18	9.12274474288035e-18	4.898498928339952e-19	nan	nan
57992.94000000212	7.92853544269994e-18	1.1000373705053854e-18	3.0090857018275853e-18	8.770845710606079e-19	nan	nan	3.0573703147367503e-18	1.6731153689535036e-18	nan	nan	nan	nan	2.6708837959181046e-18	9.084767222547557e-19	nan	nan	nan	nan	6.463021932823329e-18	4.668722203960036e-19	2.504692040065807e-18	7.290500316523028e-19	8.943458078026772e-18	5.388905026610287e-19	nan	nan	3.874361029504923e-18	1.0604024673152171e-18	1.907607925880542e-18	6.134102417808511e-19	1.9231231523474767e-18	5.361667573656921e-19	nan	nan	nan	nan	nan	nan	4.673940197361314e-18	5.10724723507301e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.423859590905533e-18	1.3004872916720003e-18	nan	nan	9.046337910077152e-18	1.5661369071185507e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0167279564449678e-17	2.760910639466583e-18	nan	nan	1.0920111701215028e-17	1.7415726141489133e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.150861928812426e-18	7.102544070560071e-18	3.834572992652148e-18	1.1850844943364664e-18	9.10033253862275e-18	4.87031701059928e-19	nan	nan
57992.95000000212	7.904365035834949e-18	1.1033504193016844e-18	2.9817859257428487e-18	7.561436940458797e-19	nan	nan	3.0260705963950638e-18	1.416267443229583e-18	nan	nan	nan	nan	2.64965414231685e-18	7.556620480451572e-19	nan	nan	nan	nan	6.43468540197766e-18	4.44710449880665e-19	2.5123232660767483e-18	7.062589905526733e-19	8.919846028862074e-18	5.408689964327647e-19	nan	nan	3.851909688828828e-18	1.0408825211335005e-18	1.9007745673889425e-18	5.807961332828517e-19	1.9163913642131428e-18	5.216399969840428e-19	nan	nan	nan	nan	nan	nan	4.675508094304687e-18	5.091247080989791e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.403032582324254e-18	1.2934646461095798e-18	nan	nan	9.025301075348903e-18	1.571371294544872e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.01348411429378e-17	2.7512606302281883e-18	nan	nan	1.090503850611756e-17	1.736290770563625e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.128399647819295e-18	7.159416593337926e-18	3.802630425600003e-18	1.1676377796962575e-18	9.077934993313445e-18	4.853066758173224e-19	nan	nan
57992.960000002124	7.880220471532149e-18	1.1067951464196733e-18	2.9546889741439843e-18	6.539343226683663e-19	nan	nan	2.9950175721946944e-18	1.1552935845808406e-18	nan	nan	nan	nan	2.6285803417686818e-18	6.058094784118377e-19	nan	nan	nan	nan	6.406029980575272e-18	4.289182957864138e-19	2.520969722723093e-18	6.920007676715721e-19	8.896258793486055e-18	5.440758637487156e-19	nan	nan	3.8294212171296974e-18	1.0243744125093832e-18	1.8939615478359483e-18	5.514293742105674e-19	1.9096749922573e-18	5.090261152224361e-19	nan	nan	nan	nan	nan	nan	4.677112537995604e-18	5.0751583252325896e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.382294395358997e-18	1.2882875639708342e-18	nan	nan	9.004235061012093e-18	1.576901180259812e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0102429707778248e-17	2.741145341404647e-18	nan	nan	1.0889970442236529e-17	1.730736758189646e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.1060756856540196e-18	7.215840290800523e-18	3.7713397297943975e-18	1.153764516689601e-18	9.055551897994794e-18	4.847528289052966e-19	nan	nan
57992.970000002126	nan	nan	2.9277953037801176e-18	5.836236160724799e-19	nan	nan	2.9642102675200387e-18	8.919918625210398e-19	nan	nan	nan	nan	2.607660434904395e-18	4.658459523595514e-19	nan	nan	nan	nan	6.377051068063454e-18	4.2027555663338395e-19	2.5306428603018827e-18	6.87163009253526e-19	8.872695641523004e-18	5.48543664418618e-19	nan	nan	3.806894407998712e-18	1.0110616374550716e-18	1.88716842675086e-18	5.260268256954263e-19	1.902974189967901e-18	4.985455984155173e-19	nan	nan	nan	nan	nan	nan	4.678753200078214e-18	5.058980707481592e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.36164560858338e-18	1.285119682125289e-18	nan	nan	8.983139305633273e-18	1.5827347737573497e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0070046122220795e-17	2.7305672929013038e-18	nan	nan	1.0874906587207212e-17	1.7249125025446267e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.083889307608138e-18	7.271813146580382e-18	3.740714007844397e-18	1.1437890748855527e-18	9.033183036405969e-18	4.854406176506354e-19	nan	nan
57992.98000000213	nan	nan	nan	nan	nan	nan	2.9336477198019933e-18	6.312601302638747e-19	nan	nan	nan	nan	2.586892469221002e-18	3.5334542661135374e-19	nan	nan	nan	nan	6.347830103613248e-18	4.1923489359243832e-19	2.5413494348739088e-18	6.921735513713004e-19	8.849147104949078e-18	5.542618486780377e-19	nan	nan	3.784328049280302e-18	1.0011041977343493e-18	1.880394763152346e-18	5.053672638876391e-19	1.8962891100483628e-18	4.904121164142401e-19	nan	nan	nan	nan	nan	nan	4.680429750160318e-18	5.0427139691518095e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.3410868019908786e-18	1.2841197670458481e-18	nan	nan	8.962013237890679e-18	1.5888801243160213e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0037691242093959e-17	2.7195291698094594e-18	nan	nan	1.0859846009116398e-17	1.7188200437319384e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.061839782632709e-18	7.327333185957807e-18	3.7107663988635034e-18	1.1380042455274503e-18	9.010828184990126e-18	4.874310725100183e-19	nan	nan
57992.99000000213	nan	nan	nan	nan	nan	nan	2.903328978489751e-18	3.914418554985231e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.318707248984308e-18	4.2566551726815204e-19	2.55307724791037e-18	7.066054145034248e-19	8.825603588898477e-18	5.612026015006437e-19	nan	nan	3.761720923019685e-18	9.94631624765118e-19	1.8736401155280493e-18	4.902377203316664e-19	1.8896199044327656e-18	4.848219061847084e-19	nan	nan	nan	nan	nan	nan	4.682141855792133e-18	5.026357853449374e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.320618557048378e-18	1.2854390055593069e-18	nan	nan	8.94085627655893e-18	1.5953451038755873e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0005365915885503e-17	2.7080338298604195e-18	nan	nan	1.0844787766460024e-17	1.7124615413870513e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.039926383314521e-18	7.382398474936818e-18	3.68151007928541e-18	1.1366588586957082e-18	8.988487246974805e-18	4.907618907875002e-19	nan	nan
57993.00000000213	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.289766659881749e-18	4.389199910399725e-19	2.565809406307507e-18	7.295721332186592e-19	8.802063742982616e-18	5.693293384567564e-19	nan	nan	3.739072330186333e-18	9.917049563685703e-19	1.8669040418142217e-18	4.813511545524023e-19	1.8829667243009813e-18	4.819423577699287e-19	nan	nan	nan	nan	nan	nan	4.683889182444803e-18	5.0099121054287864e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.300241456749418e-18	1.2892182738103183e-18	nan	nan	8.919667830493181e-18	1.6021373902725466e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.973070984822476e-18	2.6960843114092333e-18	nan	nan	1.0829730908100249e-17	1.7058392799461833e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.018148385852201e-18	7.437007119342164e-18	3.652954540710388e-18	1.1398921635619982e-18	8.966160654608515e-18	4.954097544640109e-19	nan	nan
57993.010000002134	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.261006979816862e-18	4.580766771642741e-19	2.5795290749245733e-18	7.59974156302941e-19	8.778528272117377e-18	5.78599015565997e-19	nan	nan	3.71638366498594e-18	9.922178747345868e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.685671393488776e-18	4.993376472051183e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.2799560856676776e-18	1.2955855196479342e-18	nan	nan	8.89844729861268e-18	1.6092644509237929e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.940807282950731e-18	2.6836838419850774e-18	nan	nan	1.0814674473221928e-17	1.6989556742569661e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.9965050700325846e-18	7.491157263936391e-18	3.625094421552762e-18	1.1475646340576323e-18	8.943848966984289e-18	5.013282085665174e-19	nan	nan
57993.020000002136	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.232426857495113e-18	4.82119106390532e-19	2.59421947556236e-18	7.966392766076665e-19	8.754997873559699e-18	5.88963782373774e-19	nan	nan	3.693656840630204e-18	9.95995406656834e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.687488150172065e-18	4.976750702243651e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.908575637214096e-18	2.6708358474482133e-18	nan	nan	1.0799617491288522e-17	1.691813275552273e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.974995719207046e-18	7.544847091556693e-18	3.597920675698262e-18	1.159427592888341e-18	8.921552736019875e-18	5.084616951054278e-19	nan	nan
57993.03000000214	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.204024946759706e-18	5.1006073642099585e-19	2.609863885944146e-18	8.3843195241817565e-19	8.731473236969645e-18	6.003722610063679e-19	nan	nan	3.670893764696536e-18	1.0028319450508596e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.689339111598282e-18	4.960034546959558e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.87637686753301e-18	2.657543961796275e-18	nan	nan	1.0784558981997403e-17	1.6844147778096303e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.9536196202680165e-18	7.598074822270638e-18	3.571424294952282e-18	1.1751891400915407e-18	8.899272506510949e-18	5.167474623300178e-19	nan	nan
57993.04000000214	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.1757999065381095e-18	5.410190317989722e-19	2.6264456386991193e-18	8.843199031517928e-19	8.707955044473795e-18	6.127707569851873e-19	nan	nan	3.648096339262894e-18	1.0124984242051599e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.691223934704589e-18	4.943227759239954e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.844211786882688e-18	2.6438120376665048e-18	nan	nan	1.0769497955234608e-17	1.6767630245201847e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.9323760636255426e-18	7.65083871255035e-18	3.545596308524139e-18	1.194526681932614e-18	8.877008816183777e-18	5.261175144515968e-19	nan	nan
57993.05000000214	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.147750400786019e-18	5.742444300837431e-19	2.643948120348295e-18	9.334033274876163e-19	8.684443970726872e-18	6.261043579724893e-19	nan	nan	3.6252664610424744e-18	1.0247498646265282e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.693142274239407e-18	4.926330094276096e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.812081201370923e-18	2.6296441575840527e-18	nan	nan	1.0754433411028967e-17	1.6688610158928781e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.911264343183938e-18	7.703137054464674e-18	3.5204277825127436e-18	1.2170993131106876e-18	8.854762195747657e-18	5.365004829917768e-19	nan	nan
57993.060000002144	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.119875098432691e-18	6.091201784735726e-19	2.662354770292694e-18	9.849186588975155e-19	8.660940682973539e-18	6.403178925570577e-19	nan	nan	3.602406021517985e-18	1.0393326749335687e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.695093782740041e-18	4.909341309473035e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.779985910315388e-18	2.6150446460105036e-18	nan	nan	1.0739364339505672e-17	1.6607119165207756e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.890283756318552e-18	7.754968174888564e-18	3.4959098193935e-18	1.2425590670567526e-18	8.832533168946695e-18	5.478233294137687e-19	nan	nan
57993.070000002146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.092172673327909e-18	6.451477709961367e-19	2.6816490798040203e-18	1.038228213395274e-18	8.63744584110975e-18	6.553567357488369e-19	nan	nan	3.579516907075699e-18	1.0559912353158783e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.697078110510085e-18	4.8922611645143745e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.747926706320503e-18	2.6000180822511205e-18	nan	nan	1.0724289720839237e-17	1.6523190635386481e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.869433603852612e-18	7.806330434729451e-18	3.472033557507517e-18	1.270560401666092e-18	8.810322252611312e-18	5.60012820534888e-19	nan	nan
57993.08000000215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.064641804184133e-18	6.819276400749276e-19	2.701814591017597e-18	1.0928038259719536e-18	8.613960097743051e-18	6.711674598668394e-19	nan	nan	3.5566009991392e-18	1.0744734583027302e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.699094905596687e-18	4.875089421428157e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.715904375353914e-18	2.5845693142837965e-18	nan	nan	1.0709208525205862e-17	1.6436859753021308e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.848713190034151e-18	7.857222228169857e-18	3.4487901705515016e-18	1.3007676384490649e-18	8.78812995670923e-18	5.729967482680045e-19	nan	nan
57993.09000000215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.0372811745258405e-18	7.191401729407467e-19	2.7228348959274175e-18	1.1482092837431994e-18	8.590484098253258e-18	6.876983384762769e-19	nan	nan	3.533660174302891e-18	1.094535189920137e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.70114381376765e-18	4.85782584465394e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.683919696822434e-18	2.568703473577747e-18	nan	nan	1.0694119712735226e-17	1.634816360621062e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.828121822513022e-18	7.90764198192612e-18	3.426170867069954e-18	1.3328603582054047e-18	8.765956784396063e-18	5.86704890159348e-19	nan	nan
57993.10000000215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.010089472633171e-18	7.565291651545106e-19	2.7446936353836563e-18	1.2040839779134032e-18	8.567018480852346e-18	7.048997169975758e-19	nan	nan	3.5106963044651856e-18	1.1159434520549502e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.7032244784883425e-18	4.840470201111093e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.651973443647694e-18	2.552425990975246e-18	nan	nan	1.0679022233461658e-17	1.6257141285811827e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.8076588123180285e-18	7.957588154522479e-18	3.404166889948723e-18	1.366536949296561e-18	8.743803232065511e-18	6.010697254910297e-19	nan	nan
